Unnamed: 0,GSM7465980,GSM7466027,GSM7466030,GSM7466008,GSM7466062,GSM7465978,GSM7466031,GSM7466033,GSM7465983,GSM7466002,GSM7465990
AASS,0.351291681,0.491305515,0.332264501,0.400713004,0.254991321,0.400842488,0.42204481,0.345925247,0.273503595,0.399207842,0.281710519
PLEKHG6,0.225093447,0.113356361,0.230595158,0.075103189,0.278629882,0.139615966,0.202260345,0.301790842,0.256769802,0.155333811,0.167956252
SS18L2,0.901687026,0.90630884,0.903595116,0.886312344,0.889304325,0.919520716,0.892843484,0.898907166,0.926924972,0.894410385,0.918775728
MPND,0.390715722,0.393344584,0.381239722,0.317523459,0.356227673,0.354945691,0.332283981,0.309639621,0.350907314,0.293660815,0.304079117
MGST1,0.878027334,0.957409141,0.948357246,0.841724027,0.85626535,0.66060094,0.937844992,0.74482044,0.55717996,0.887655053,0.679932162
CRY1,0.591761349,0.70833067,0.687421314,0.662514088,0.743621461,0.713383951,0.702277376,0.804615736,0.689543843,0.634164371,0.670706777
PGLYRP1,0.000892051,0.266924329,0.121542227,0.137676135,0.155012657,0.077296725,0.216207771,0.24637255,0.114282255,0.082286478,0.207803604
NFIX,0.848343602,0.461923395,0.859319246,0.855409834,0.371205035,0.873335397,0.334306296,0.53440149,0.884582319,0.882628039,0.836570338
ST3GAL1,0.665857208,0.800639472,0.604782027,0.64066647,0.836719838,0.612008073,0.836510371,0.840220096,0.584542229,0.71902466,0.577378238
MMP25,0.280009992,0.140623983,0.356466995,0.278621211,0.3541965,0.220539449,0.282416529,0.461359892,0.327668985,0.347807445,0.217940529
IL32,0.563987585,0.72988826,0.680391166,0.476020779,0.77988684,0.610860988,0.806617128,0.835147061,0.680024884,0.470629889,0.650177302
PKD1,0.356983186,0.357771569,0.384216997,0.385572644,0.414390492,0.369829133,0.345339613,0.317701529,0.52589406,0.482305975,0.381591088
MAPK8IP2,0.206062034,0.23809076,0.211278253,0.228660117,0.312040336,0.305051612,0.246699812,0.273282581,0.332018628,0.269114403,0.281143927
MED24,0.717332554,0.532163555,0.635487242,0.537169712,0.572363384,0.480714808,0.517269639,0.581154519,0.751227958,0.578916424,0.772278412
RHOBTB2,0.369171085,0.321488087,0.292869241,0.318085729,0.402870641,0.381789833,0.336529618,0.265928541,0.359420018,0.350501992,0.356605356
HEATR5B,0.55344832,0.506995649,0.554448672,0.645310327,0.569584724,0.532450165,0.559664651,0.522657017,0.562041992,0.599489872,0.573556
SEC62,0.63617352,0.660195065,0.671742077,0.653618184,0.643625917,0.69726093,0.551605782,0.56784132,0.576986395,0.706318917,0.694373982
RPS20,0.990734384,0.990924687,0.990065334,0.989429498,0.993787925,0.992025392,0.993022054,0.989428017,0.989290935,0.989200634,0.994233381
CSDE1,0.391092625,0.409890723,0.36761982,0.411453719,0.430915135,0.48828794,0.411441919,0.490695851,0.395462218,0.402566082,0.424160614
UBE3C,0.855817951,0.803726265,0.824765816,0.811695594,0.85626535,0.848702208,0.807050448,0.850732666,0.779304762,0.838678972,0.806302557
REV3L,0.504542,0.250467822,0.479111252,0.661163613,0.215269853,0.413247002,0.242471605,0.270219599,0.319418163,0.618385565,0.430317142
PAX7,0.193543939,0.292538248,0.198124098,0.224645321,0.20469833,0.27580902,0.151549265,0.315742844,0.243838309,0.250934411,0.247646956
MASP2,0.230364787,0.079911099,0.313978364,0.175608584,0.200093074,0.237596402,0.239385786,0.178122947,0.207220864,0.025402207,0.248106733
IYD,0.045013161,0.062923548,0.011363524,0.070851596,0.112998115,0.085019977,0.095994809,0.075330745,0.015402863,0.09511156,0.135375938
FAM76A,0.329708611,0.33189903,0.341686918,0.369356637,0.279868097,0.374290503,0.333053564,0.270219599,0.281728791,0.284504864,0.362887196
TRAF3IP3,0.195870359,0.162680192,0.239083779,0.194744133,0.14993196,0.21064528,0.334595826,0.217238582,0.333739621,0.120918362,0.216842435
POMT2,0.564466343,0.527700603,0.585571937,0.468207763,0.588565132,0.513316083,0.512033663,0.498878897,0.618567989,0.58874984,0.494848322
VTA1,0.484807628,0.454604062,0.455190229,0.44027044,0.427428907,0.481579191,0.467617954,0.404462542,0.458167342,0.416758525,0.465417699
MLXIPL,0.224764734,0.285687236,0.120493488,0.229440003,0.164919344,0.14725303,0.158112209,0.196124072,0.247396901,0.292318122,0.187681192
BAZ1B,0.60850153,0.548488622,0.578998608,0.559010937,0.600509142,0.6250027,0.605616375,0.575368005,0.74935894,0.632179225,0.624927628
RANBP9,0.278866486,0.363870229,0.298719914,0.330523979,0.252754561,0.34781362,0.406787987,0.391944699,0.210683101,0.371504297,0.322620884
ETV7,0.099423597,0.186997006,0.25450648,0.066109293,0.264082646,0.15058896,0.221272224,0.131516389,0.209272644,0.050232093,0.140859154
DYRK4,0.724338287,0.733822724,0.729486796,0.734384555,0.643254259,0.770707737,0.731174117,0.622640888,0.788347625,0.689727942,0.761591398
ZNF207,0.878027334,0.871079243,0.851857661,0.835877243,0.854356167,0.862880465,0.862363237,0.880065862,0.853299384,0.815028394,0.855380839
UQCRC1,0.900734781,0.88830787,0.889310786,0.784445885,0.909730495,0.809819118,0.831792493,0.863762288,0.866319982,0.792399777,0.80544333
STARD3NL,0.602982178,0.722304077,0.642449057,0.58405798,0.661546983,0.632877685,0.718533161,0.731132706,0.489394882,0.593606062,0.667144298
CD9,0.752309937,0.867405765,0.888561415,0.889495064,0.826523966,0.709760289,0.863554962,0.90669086,0.555406201,0.77966521,0.720678278
HHATL,0.19450611,0.353850941,0.344354422,0.292223963,0.389214665,0.321770445,0.279306043,0.262218493,0.284085337,0.274046049,0.335942361
NCAPD2,0.672927764,0.456815629,0.503315829,0.5885198,0.405530866,0.438069665,0.460011491,0.433436767,0.704588976,0.490999516,0.50290633
IFFO1,0.611596653,0.583503675,0.636071412,0.581417577,0.702899555,0.761827603,0.539611344,0.733854585,0.658435625,0.758163274,0.6448293
GIPR,0.081415394,0.110602529,0.056051214,0.038306063,0.096154936,0.007468163,0.045202518,0.118000285,0.019481895,0.013616916,0.024293605
PHF7,0.191741547,0.256213502,0.283107143,0.211499917,0.353307979,0.223065111,0.268243429,0.308583311,0.256769802,0.276219303,0.242020724
SEMA3G,0.23748756,0.273130365,0.211642937,0.350078121,0.238567114,0.074803168,0.216207771,0.052089236,0.315986359,0.119564679,0.207480442
NISCH,0.793014066,0.629287294,0.676209094,0.76162881,0.60387697,0.77154053,0.599359566,0.587878121,0.88356785,0.748755872,0.787297094
STAB1,0.376419693,0.496143082,0.470795361,0.271063147,0.224727384,0.28835426,0.435595323,0.235240269,0.460967342,0.436467576,0.006064585
FUZ,0.373590707,0.329308317,0.384430167,0.315746911,0.327019437,0.319888628,0.318814373,0.308583311,0.344387344,0.38273947,0.400447731
SLC6A13,0.125857473,0.099761412,0.183601034,0.112123279,0.138576163,0.05332127,0.136995108,0.131516389,0.111217821,0.163381195,0.136158726
IDS,0.544167488,0.653997306,0.60379087,0.635234593,0.712060169,0.686439694,0.714405303,0.705317297,0.593569553,0.618095516,0.560731498
PRSS3,0.207599573,0.302785599,0.129400565,0.2033009,0.325436131,0.091025037,0.128426826,0.369717644,0.273372745,0.173948583,0.139409238
ZNF200,0.387068592,0.352550607,0.37970441,0.420174506,0.35956934,0.378263933,0.389436139,0.398468967,0.426888269,0.348953354,0.446296029
CD4,0.29755537,0.405836538,0.358851703,0.252997534,0.272255996,0.276851945,0.261553408,0.215121451,0.335664587,0.301511925,0.047440162
LRRC23,0.477350458,0.275931163,0.333911475,0.40191458,0.262198366,0.362488432,0.306637322,0.426536623,0.432203795,0.406055097,0.448534108
BTK,0.302053711,0.418423345,0.348329028,0.254893137,0.444847115,0.414082788,0.31773829,0.296070832,0.345090701,0.361069248,0.237005942
HFE,0.213362272,0.157012347,0.202388287,0.201529371,0.191108723,0.138013033,0.173119936,0.185143367,0.06456701,0.121769551,0.243684621
SCMH1,0.663510599,0.657351606,0.645175225,0.699890683,0.617597286,0.697493887,0.660843611,0.63080747,0.715496016,0.723473818,0.674661941
FYN,0.68389305,0.632417748,0.612535922,0.686287702,0.681935416,0.604215188,0.716863393,0.627617263,0.636341985,0.781678336,0.642830316
HIVEP2,0.473405153,0.589287958,0.522797671,0.507824772,0.630465903,0.539794174,0.568414917,0.739725936,0.572951576,0.505786332,0.572030908
FMO1,0.063165725,0.168084139,0.271685273,0.199197678,0.028995668,0.163501473,0.227305368,0.168429196,0.26635003,0.136552185,0.196650675
LYPLA2,0.486307421,0.600183048,0.552035472,0.436439598,0.558883547,0.446422809,0.561911235,0.542714028,0.453562907,0.438921569,0.412020118
CLCN6,0.409704631,0.44459367,0.44102778,0.508334074,0.445384276,0.39616919,0.427439783,0.489950849,0.495234126,0.512672663,0.47206483
MRC2,0.422770176,0.153318802,0.264930951,0.288260041,0.172120079,0.344751551,0.160356551,0.259712193,0.356377949,0.334038965,0.24243648
NME1-NME2,0.440447827,0.486371634,0.508211387,0.418599971,0.407424833,0.450616098,0.445869111,0.518265266,0.3716611,0.338570749,0.409020757
SLC6A7,0.246423745,0.198979808,0.189467997,0.257301169,0.293683909,0.152514023,0.248422588,0.190345182,0.139504911,0.210817964,0.089020362
TSPAN9,0.951710861,0.952565499,0.908674565,0.937772879,0.903538222,0.95463109,0.95073906,0.902454488,0.953695399,0.923369217,0.939465685
BTBD7,0.535107425,0.457774165,0.486897248,0.502304873,0.531574268,0.5282467,0.515196421,0.543244247,0.559094383,0.572691482,0.524755476
APBA3,0.55021035,0.600607115,0.556733674,0.504775519,0.652886006,0.528508845,0.558373495,0.57929075,0.58089762,0.514678444,0.525607468
MKS1,0.334342187,0.148023524,0.234560956,0.287106965,0.315264531,0.290927253,0.260699862,0.296250156,0.379386697,0.305889856,0.303535011
ABHD5,0.566864491,0.784830548,0.610466616,0.623440407,0.705339752,0.449787192,0.841698054,0.656652898,0.415646702,0.499791096,0.443714069
AKAP8L,0.378998676,0.351951213,0.399497992,0.425318834,0.456592069,0.405334118,0.382879437,0.433494098,0.591800429,0.475613504,0.38449585
MBTD1,0.44834143,0.436879393,0.437360223,0.475039952,0.498703055,0.409471435,0.390508764,0.522657017,0.736596087,0.518378003,0.492201889
UTP18,0.465713729,0.580866921,0.532441174,0.568877141,0.582152827,0.559376917,0.516815555,0.5722824,0.408431174,0.489931207,0.603462962
RNF216,0.651331372,0.5982061,0.628070966,0.657271058,0.606607857,0.692147993,0.63726246,0.642722089,0.632808913,0.659719827,0.708946069
TTC19,0.716459918,0.732054619,0.735470928,0.754732258,0.670581405,0.74275274,0.689445018,0.647518399,0.73852472,0.754309481,0.785270789
PTBP1,0.9681815,0.950577347,0.959643726,0.961948261,0.972578699,0.957446025,0.956423722,0.969962138,0.977383791,0.966286064,0.961504224
DPF1,0.217355084,0.118637363,0.196036419,0.109215478,0.133557625,0.142237502,0.137775421,0.17856099,0.235858695,0.317826717,0.220995692
SYT7,0.671860111,0.29347369,0.439395215,0.43748195,0.748677886,0.539594635,0.321302057,0.811332051,0.595128943,0.511316575,0.331284502
LARS2,0.509037814,0.352450678,0.439511661,0.403996564,0.400062723,0.412300984,0.355426345,0.404681557,0.436379864,0.380504473,0.365393303
PIK3C2A,0.519793813,0.60485809,0.551232966,0.564236313,0.537541981,0.583286227,0.571376753,0.646409722,0.474064571,0.607777077,0.641351882
PLAUR,0.74838601,0.559207973,0.415976855,0.443893707,0.864492234,0.494676534,0.645452113,0.845236461,0.323646081,0.434720085,0.419752321
ANLN,0.540692864,0.456935384,0.442371617,0.442839569,0.418760921,0.290172044,0.317411205,0.173271305,0.510145517,0.243813833,0.107994367
WIZ,0.276759907,0.228893974,0.263775257,0.271711135,0.356128367,0.305918264,0.200526604,0.173271305,0.348369401,0.281116501,0.293384654
GPR21,0.178863257,0.161734643,0.052971055,0.165235644,0.190471114,0.114414079,0.128426826,0.153364209,0.1337843,0.194213974,0.215338712
RABGAP1,0.738559972,0.618725917,0.621425565,0.783268585,0.632526196,0.654831024,0.626002864,0.635175397,0.778888042,0.747209095,0.691498352
DCN,0.984825605,0.994497917,0.982797262,0.985241412,0.99196223,0.988248903,0.998639397,0.975207264,0.979050226,0.992349407,0.989853214
QPCTL,0.226080169,0.250676904,0.196036419,0.173585968,0.181758075,0.21064528,0.146139978,0.169500011,0.292492217,0.185048533,0.162340706
PPP5C,0.108374455,0.272700484,0.23663298,0.192461491,0.234361231,0.206206114,0.177842809,0.21475535,0.122919923,0.262336126,0.155832121
CEP68,0.407536376,0.347027691,0.357734402,0.391937589,0.268832921,0.288044501,0.375556653,0.307574999,0.385324284,0.363119141,0.388212711
MAP4K3,0.407148261,0.541479017,0.495184722,0.532768228,0.481596059,0.560806668,0.58954511,0.488524203,0.360455988,0.46276677,0.54110849
ZBTB32,0.222384887,0.271284306,0.306015483,0.292045194,0.242786161,0.246398554,0.292592961,0.142224598,0.207582655,0.245776403,0.269041857
TYROBP,0.81742792,0.949846393,0.893915844,0.745124433,0.95228343,0.864509564,0.953993634,0.850280779,0.760371553,0.825654753,0.817368088
TMEM159,0.487998182,0.394647751,0.42732604,0.458693063,0.519868388,0.465477878,0.451718257,0.460405499,0.453744147,0.530490304,0.535906426
GABRA3,0.22727352,0.192821006,0.250500257,0.239509593,0.085309265,0.157509533,0.112687269,0.06332235,0.207582655,0.084312339,0.203084081
BRCA1,0.425683242,0.382551956,0.321973129,0.457079064,0.264082646,0.32993931,0.313316082,0.308354003,0.475554372,0.343344279,0.274505972
ERCC1,0.824761147,0.738012739,0.798996518,0.791452864,0.808800532,0.803209278,0.743569588,0.809690465,0.784906911,0.751039111,0.809832792
CD22,0.234996905,0.311665328,0.165038447,0.22648697,0.289201404,0.127827022,0.24406003,0.194437053,0.288158465,0.245441942,0.276235466
SEMA3B,0.465653078,0.458313782,0.361961429,0.365588561,0.580047528,0.378631193,0.494585244,0.698631794,0.482225777,0.510155598,0.486682816
MBTPS2,0.228467907,0.270513101,0.112660185,0.301268328,0.217205731,0.157942638,0.247329763,0.189984558,0.151457262,0.135424183,0.231192045
PRICKLE3,0.210193496,0.229098409,0.148632206,0.154314963,0.178701111,0.034677125,0.181582732,0.217768316,0.143572454,0.226247797,0.196971855
LTF,0.466989193,0.117666048,0.363805647,0.54020666,0.323903993,0.323138697,0.27830163,0.214226781,0.360922778,0.59381792,0.341221628
EXTL3,0.593597216,0.581490794,0.46970119,0.419330317,0.652136288,0.487103024,0.576702861,0.642942956,0.653342958,0.555511571,0.518947229
NR1H4,0.093600358,0.111998528,0.228330967,0.172555503,0.181758075,0.142981414,0.13056625,0.188462835,0.139504911,0.059514594,0.140349649
ELOVL5,0.79752843,0.798159565,0.843837936,0.827076659,0.81923616,0.848702208,0.763310699,0.864955842,0.739410301,0.767905264,0.77427935
ALOX5,0.511424206,0.665903227,0.591070626,0.423222316,0.905178682,0.631780711,0.710295011,0.800933964,0.410807026,0.589591972,0.421331612
CALCOCO1,0.311109247,0.348515385,0.3793873,0.398588571,0.302226442,0.345984544,0.424481938,0.382649553,0.431266401,0.462039736,0.406424175
UBR7,0.751327485,0.706295142,0.750128603,0.722311178,0.740938253,0.793826222,0.701182186,0.742553155,0.775807726,0.711431787,0.721554559
MAP4K5,0.646033721,0.681914683,0.605207132,0.784193503,0.640211081,0.733219205,0.675998872,0.717081486,0.762914941,0.756686191,0.771695572
EHD3,0.250422612,0.278919587,0.236840428,0.20959775,0.223147237,0.322808118,0.261553408,0.348353119,0.262825186,0.295141146,0.196650675
PSMC4,0.762426923,0.759720441,0.760894318,0.684983102,0.746636079,0.708188134,0.755370039,0.738355185,0.488952707,0.658138179,0.677178875
MAN2B2,0.924193403,0.853863684,0.857334998,0.92861231,0.875031554,0.894189053,0.809654643,0.852090709,0.897591792,0.854309555,0.865429027
SLC7A14,0.124463907,0.039335019,0.074021703,0.184793839,0.137870034,0.047118944,0.103000107,0.022386914,0.049862993,0.009853022,0.161906281
CLDN11,0.364015302,0.295349055,0.169109303,0.3212365,0.307086881,0.485920369,0.331803455,0.333183938,0.289103136,0.429735441,0.547417127
SLC25A39,0.91184162,0.933440628,0.923641299,0.877578817,0.897297766,0.872695391,0.916022134,0.844248939,0.905874335,0.857286547,0.851252072
MVP,0.692005501,0.853863684,0.87096348,0.773809634,0.864492234,0.679233578,0.795921618,0.803844133,0.69177983,0.802712686,0.540974706
NUB1,0.650359895,0.656232065,0.666391635,0.63772732,0.689448507,0.696795071,0.654841345,0.634373117,0.737238563,0.764426298,0.685080133
PGM3,0.651555681,0.727167106,0.661367044,0.682225163,0.666624629,0.588878097,0.752079707,0.708364558,0.470599862,0.498521069,0.570577397
RWDD2A,0.612606108,0.674978068,0.598923064,0.59665328,0.533448416,0.618917847,0.667636861,0.562199071,0.624315379,0.605841765,0.688786257
CLK1,0.525809884,0.658771985,0.651684102,0.739863095,0.742482642,0.743807805,0.781756758,0.790296045,0.726594929,0.784790013,0.776618532
POLR3B,0.582082956,0.590826991,0.611821937,0.544319028,0.475430216,0.544931641,0.542078196,0.524472687,0.622201876,0.553884176,0.545264158
ANGEL1,0.47211592,0.419215023,0.478926786,0.493746992,0.514526134,0.483249915,0.420293104,0.374949754,0.576498393,0.51545588,0.470779102
RNF14,0.814216776,0.799355837,0.830355842,0.856492081,0.769746336,0.790265308,0.806443869,0.802559229,0.784320342,0.808465588,0.811300909
DNASE1L1,0.603625847,0.667108415,0.629737973,0.63772732,0.608839447,0.594856825,0.592925093,0.627834329,0.463105422,0.584274263,0.571892382
DDX11,0.302738209,0.285292022,0.140212206,0.390434378,0.229516934,0.388477424,0.105274352,0.31873119,0.521555366,0.247785756,0.357007974
HEBP1,0.876084578,0.790073566,0.846948931,0.902720172,0.828994943,0.901458448,0.757019269,0.819146215,0.85562096,0.817805328,0.906403265
GPRC5A,0.08584086,0.080948881,0.306750496,0.21706113,0.55998384,0.048563671,0.344302909,0.588712938,0.222360941,0.198056841,0.346261905
MAMLD1,0.524302037,0.563827143,0.487579921,0.547850869,0.548288223,0.484677165,0.664686738,0.620986528,0.478915858,0.64140321,0.510918464
CD6,0.256308816,0.231267968,0.357430036,0.196347799,0.255945942,0.414194275,0.326265666,0.310421668,0.402638291,0.302239209,0.399303329
TACC3,0.5679628,0.349509089,0.448068981,0.472592427,0.223511728,0.218953189,0.357396037,0.269961307,0.651923295,0.291112265,0.285558888
POLA2,0.622970545,0.46992713,0.541260014,0.537960882,0.41061593,0.510361642,0.408391591,0.407372224,0.615094143,0.503739911,0.571753874
ZC3H3,0.603983606,0.597782848,0.616182879,0.589288443,0.618978877,0.604927907,0.627239626,0.63824474,0.649834152,0.65198284,0.618255915
CAPN1,0.835062538,0.829367481,0.8722478,0.786804693,0.810878166,0.771457235,0.838743562,0.824127483,0.755791096,0.803226573,0.767045103
ACPP,0.433110416,0.728606785,0.72551771,0.678177459,0.436601152,0.24215388,0.653345818,0.394254338,0.273416357,0.402290097,0.000702756
MDH1,0.955122896,0.937901048,0.940552844,0.950411937,0.918911949,0.942439907,0.926034762,0.910174146,0.904361602,0.927982211,0.948097359
SLC30A9,0.86744756,0.885302037,0.850963229,0.858570621,0.838147906,0.869230745,0.863554962,0.826319713,0.872397211,0.86181203,0.874579949
